datetime,aqi,pm25,pm10,co,no2,o3,so2,temp,humidity,pressure,wind
2025-03-17 18:00,102,35.98,90.97,694.27,22.96,72.96,6.44,,,,
2025-03-17 19:00,92,31.6,85.13,574.11,18.34,76.53,5.25,,,,
2025-03-17 20:00,85,28.35,82.39,480.65,14.74,77.25,4.59,,,,
2025-03-17 21:00,85,28.04,83.13,433.92,11.48,77.25,4.89,,,,
2025-03-17 22:00,91,30.98,84.18,473.98,11.31,73.67,5.13,,,,
2025-03-17 23:00,107,37.77,88.7,620.84,15.25,67.23,6.14,,,,
2025-03-18 00:00,131,47.62,100.24,827.79,21.42,60.08,8.23,,,,
2025-03-18 00:00,131,47.62,100.24,827.79,21.42,60.08,8.23,,,,
2025-03-18 01:00,155,63.03,118.99,1161.58,33.24,47.92,11.21,,,,
2025-03-18 02:00,163,79.7,139.67,1588.82,52.09,31.11,13.83,,,,
2025-03-18 03:00,180,110.73,177.88,2483.37,75.4,10.55,17.88,,,,
2025-03-18 04:00,200,150.1,225.57,3845.21,82.94,13.77,23.13,,,,
2025-03-18 05:00,204,153.22,226.71,4058.84,94.59,26.82,22.89,,,,
2025-03-18 06:00,183,118.42,181.26,2883.91,85.0,67.95,17.64,,,,
2025-03-18 07:00,99,34.93,79.2,747.68,20.39,114.44,9.3,,,,
2025-03-18 08:00,76,24.16,64.79,423.91,9.25,115.87,6.38,,,,
2025-03-18 09:00,69,20.56,59.8,367.16,7.11,110.15,5.07,,,,
2025-03-18 10:00,60,16.55,50.45,360.49,6.94,104.43,3.93,,,,
2025-03-18 11:00,58,15.31,44.94,420.57,10.2,98.71,4.47,,,,
2025-03-18 12:00,55,13.78,38.71,487.33,14.74,90.84,4.83,,,,
2025-03-18 13:00,54,13.31,35.36,600.81,24.33,77.96,5.54,,,,
2025-03-18 14:00,54,13.53,35.26,647.54,30.5,67.23,5.84,,,,
2025-03-18 15:00,57,15.15,38.85,627.52,26.73,70.1,5.78,,,,
2025-03-18 16:00,64,18.3,45.09,640.87,24.68,72.96,6.5,,,,
2025-03-18 17:00,67,19.49,48.74,594.14,21.08,76.53,6.85,,,,
2025-03-18 18:00,68,20.42,52.27,560.76,18.51,78.68,6.97,,,,
2025-03-18 19:00,73,22.66,56.98,620.84,21.59,72.96,7.03,,,,
2025-03-18 20:00,72,22.03,55.95,620.84,23.31,67.23,6.2,,,,
2025-03-18 21:00,69,20.74,52.27,547.41,19.19,69.38,5.54,,,,
2025-03-18 22:00,65,18.81,46.9,453.95,12.85,75.82,4.77,,,,
2025-03-18 23:00,59,15.69,40.61,370.5,8.4,82.25,4.05,,,,
2025-03-19 00:00,53,13.21,36.42,323.77,6.17,86.55,3.81,,,,
2025-03-19 00:00,53,13.21,36.42,323.77,6.17,86.55,3.81,,,,
2025-03-19 01:00,51,12.23,35.63,310.42,5.74,87.98,4.11,,,,
2025-03-19 02:00,54,13.35,38.34,353.81,7.88,85.83,4.71,,,,
2025-03-19 03:00,62,17.25,45.82,500.68,14.91,80.11,5.84,,,,
2025-03-19 04:00,66,19.44,51.79,600.81,18.85,79.39,6.91,,,,
2025-03-19 05:00,68,20.31,54.64,574.11,16.45,87.26,7.39,,,,
2025-03-19 06:00,68,20.04,54.66,487.33,10.97,100.14,7.03,,,,
2025-03-19 07:00,61,17.08,49.13,380.52,6.6,110.15,4.83,,,,
2025-03-19 08:00,58,15.33,43.43,357.15,5.48,114.44,4.23,,,,
2025-03-19 09:00,56,14.43,40.44,347.14,5.27,114.44,3.81,,,,
2025-03-19 10:00,56,14.68,40.35,370.5,6.6,110.15,3.93,,,,
2025-03-19 11:00,61,16.77,44.9,433.92,10.28,100.14,4.71,,,,
2025-03-19 12:00,64,18.17,48.06,494.0,14.57,87.26,4.83,,,,
2025-03-19 13:00,67,19.62,50.72,567.44,21.76,70.81,5.07,,,,
2025-03-19 14:00,69,20.73,53.3,567.44,25.02,60.08,4.89,,,,
2025-03-19 15:00,73,22.55,57.55,514.03,19.71,62.23,4.53,,,,
2025-03-19 16:00,78,25.13,63.36,500.68,16.96,62.23,4.77,,,,
2025-03-19 17:00,80,26.08,66.14,467.3,14.05,63.66,4.77,,,,
2025-03-19 18:00,82,26.62,67.67,447.27,12.34,65.09,4.65,,,,
2025-03-19 19:00,82,26.76,67.63,447.27,13.02,63.66,4.47,,,,
2025-03-19 20:00,79,25.63,64.96,423.91,13.02,61.51,4.23,,,,
2025-03-19 21:00,80,25.86,63.6,400.54,11.14,62.23,4.53,,,,
2025-03-19 22:00,81,26.27,63.27,380.52,8.74,62.94,4.53,,,,
2025-03-19 23:00,79,25.63,62.4,353.81,7.2,64.37,4.59,,,,
2025-03-20 00:00,77,24.67,60.88,343.8,6.68,66.52,5.01,,,,
2025-03-20 00:00,77,24.67,60.88,343.8,6.68,66.52,5.01,,,,
2025-03-20 01:00,74,22.91,58.63,327.11,6.0,68.66,4.95,,,,
2025-03-20 02:00,73,22.72,57.05,367.16,7.88,69.38,5.3,,,,
2025-03-20 03:00,76,24.14,57.5,480.65,13.54,68.66,6.08,,,,
2025-03-20 04:00,80,25.8,58.15,614.17,18.68,70.1,7.45,,,,
2025-03-20 05:00,82,26.66,58.24,620.84,17.99,79.39,8.23,,,,
2025-03-20 06:00,83,27.18,58.53,554.08,13.88,95.84,8.23,,,,
2025-03-20 07:00,87,29.19,60.8,580.79,14.39,104.43,8.34,,,,
2025-03-20 08:00,91,31.25,63.29,667.57,18.16,104.43,8.46,,,,
2025-03-20 09:00,93,31.95,64.38,747.68,22.62,100.14,8.23,,,,
2025-03-20 10:00,85,28.3,59.39,687.6,21.42,91.55,6.62,,,,
2025-03-20 11:00,76,24.06,52.41,587.46,18.16,87.98,5.25,,,,
2025-03-20 12:00,69,20.85,47.28,514.03,16.11,87.26,4.29,,,,
2025-03-20 13:00,67,19.74,46.64,514.03,19.02,85.83,4.05,,,,
2025-03-20 14:00,69,20.63,49.62,567.44,23.31,81.54,4.53,,,,
2025-03-20 15:00,73,22.65,54.29,574.11,21.93,82.25,5.25,,,,
2025-03-20 16:00,80,25.84,60.33,614.17,22.28,81.54,6.62,,,,
2025-03-20 17:00,84,27.6,63.2,614.17,20.56,81.54,7.03,,,,
2025-03-20 18:00,85,28.42,63.95,607.49,19.02,82.25,6.85,,,,
2025-03-20 19:00,81,26.16,60.01,554.08,17.14,82.97,6.2,,,,
2025-03-20 20:00,74,23.14,54.65,480.65,14.57,84.4,5.9,,,,
2025-03-20 21:00,73,22.6,53.24,433.92,11.48,87.26,6.2,,,,
2025-03-20 22:00,83,27.42,57.19,534.06,13.19,82.97,6.14,,,,
2025-03-20 23:00,103,36.15,65.98,714.3,18.16,74.39,6.91,,,,
2025-03-21 00:00,130,47.18,78.87,921.25,24.68,64.37,8.94,,,,
2025-03-21 00:00,130,47.18,78.87,921.25,24.68,64.37,8.94,,,,
2025-03-21 01:00,156,65.5,99.87,1321.79,39.07,48.64,12.4,,,,
2025-03-21 02:00,169,89.86,128.45,1895.9,63.75,25.39,15.97,,,,
2025-03-21 03:00,189,129.94,177.68,3070.83,89.11,7.69,21.46,,,,
2025-03-21 04:00,220,169.86,227.23,4539.49,101.45,14.48,28.61,,,,
2025-03-21 05:00,280,229.84,295.36,5981.45,143.95,26.46,37.19,,,,
2025-03-21 06:00,341,290.43,359.57,6301.88,194.67,76.53,45.3,,,,
2025-03-21 07:00,364,313.8,381.17,5233.76,175.48,185.97,44.35,,,,
2025-03-21 08:00,377,326.78,393.34,4379.27,139.83,277.52,32.42,,,,
2025-03-21 09:00,298,248.71,313.03,3204.35,100.08,277.52,21.22,,,,
2025-03-21 10:00,182,115.29,176.29,2029.42,67.86,173.09,12.16,,,,
2025-03-21 11:00,140,51.36,109.11,1361.85,47.3,87.98,7.87,,,,
2025-03-21 12:00,98,34.45,85.97,947.95,34.27,63.66,5.42,,,,
2025-03-21 13:00,83,27.38,73.1,647.54,26.05,65.8,4.35,,,,
2025-03-21 14:00,84,27.64,67.89,647.54,29.82,61.51,4.47,,,,
2025-03-21 15:00,86,28.88,66.92,607.49,24.68,75.1,4.71,,,,
2025-03-21 16:00,94,32.68,70.95,627.52,22.62,77.25,5.6,,,,
2025-03-21 17:00,500,35.48,74.55,614.17,19.88,76.53,6.02,,,,
2025-03-21 18:00,104,36.71,76.83,600.81,18.16,82.97,6.32,,,,
2025-03-21 19:00,99,35.03,74.15,580.79,18.34,87.98,6.26,,,,
2025-03-21 20:00,92,31.52,66.98,534.06,17.65,88.69,6.14,,,,
2025-03-21 21:00,87,29.4,61.96,467.3,13.19,92.98,5.78,,,,
2025-03-21 22:00,83,27.44,57.03,417.23,9.42,97.27,5.3,,,,
2025-03-21 23:00,77,24.68,50.82,387.19,7.63,100.14,4.89,,,,
2025-03-22 00:00,72,22.32,45.52,373.84,7.11,100.14,4.71,,,,
2025-03-22 00:00,72,22.32,45.52,373.84,7.11,100.14,4.71,,,,
2025-03-22 01:00,70,21.09,42.79,387.19,7.97,98.71,4.89,,,,
2025-03-22 02:00,70,21.2,43.01,433.92,10.71,95.84,5.3,,,,
2025-03-22 03:00,77,24.32,48.57,594.14,19.19,88.69,6.26,,,,
2025-03-22 04:00,89,30.39,58.83,907.9,32.56,76.53,7.99,,,,
2025-03-22 05:00,102,35.96,68.83,1148.22,39.07,75.1,8.7,,,,
2025-03-22 06:00,108,38.3,73.87,1108.17,34.62,91.55,8.23,,,,
2025-03-22 07:00,99,34.72,70.08,847.82,23.99,110.15,6.44,,,,
2025-03-22 08:00,89,30.05,64.22,660.9,17.14,114.44,5.19,,,,
2025-03-22 09:00,80,26.03,59.85,560.76,13.71,108.72,4.47,,,,
2025-03-22 10:00,72,22.31,56.48,467.3,10.97,100.14,3.73,,,,
2025-03-22 11:00,70,21.07,55.5,453.95,11.14,91.55,3.61,,,,
2025-03-22 12:00,67,19.79,53.78,460.62,13.02,83.68,3.58,,,,
2025-03-22 13:00,66,19.18,52.22,520.71,19.02,73.67,3.87,,,,
2025-03-22 14:00,66,19.02,51.01,540.73,22.96,66.52,3.99,,,,
2025-03-22 15:00,67,19.58,50.2,514.03,19.36,69.38,3.99,,,,
2025-03-22 16:00,70,20.95,51.32,520.71,17.65,71.53,4.47,,,,
2025-03-22 17:00,70,21.29,51.33,507.35,15.59,73.67,4.59,,,,
2025-03-22 18:00,71,21.58,51.54,494.0,14.39,75.1,4.59,,,,
2025-03-22 19:00,68,20.36,49.83,453.95,13.19,76.53,4.11,,,,
2025-03-22 20:00,64,18.13,46.2,387.19,10.97,78.68,3.64,,,,
2025-03-22 21:00,63,17.65,44.7,347.14,8.31,81.54,3.64,,,,
2025-03-22 22:00,62,17.1,42.95,323.77,6.0,83.68,3.52,,,,
2025-03-22 23:00,60,16.15,40.88,310.42,4.93,85.12,3.4,,,,
2025-03-23 00:00,58,15.57,38.93,307.08,4.63,85.83,3.49,,,,
2025-03-23 00:00,58,15.57,38.93,307.08,4.63,85.83,3.49,,,,
2025-03-23 01:00,59,15.94,38.63,317.1,5.31,85.83,3.81,,,,
2025-03-23 02:00,61,16.66,39.12,340.46,6.77,85.12,4.05,,,,
2025-03-23 03:00,67,19.75,43.42,467.3,13.02,80.82,4.77,,,,
2025-03-23 04:00,76,24.13,49.98,700.95,22.62,74.39,6.14,,,,
2025-03-23 05:00,83,27.12,54.77,807.76,25.7,77.96,6.85,,,,
2025-03-23 06:00,86,28.83,57.86,761.03,21.93,92.98,6.85,,,,
2025-03-23 07:00,83,27.38,56.56,620.84,15.94,105.86,5.78,,,,
2025-03-23 08:00,81,26.18,55.53,554.08,13.37,108.72,5.3,,,,
2025-03-23 09:00,78,25.06,55.73,540.73,13.19,105.86,5.19,,,,
2025-03-23 10:00,73,22.64,55.75,507.35,12.68,98.71,4.71,,,,
2025-03-23 11:00,70,21.34,57.74,500.68,13.37,91.55,4.65,,,,
2025-03-23 12:00,70,21.24,60.47,514.03,15.42,86.55,4.77,,,,
2025-03-23 13:00,74,22.94,63.72,580.79,21.93,79.39,5.25,,,,
2025-03-23 14:00,79,25.54,65.86,614.17,26.39,76.53,5.6,,,,
2025-03-23 15:00,84,27.9,65.24,580.79,22.62,85.12,5.72,,,,
2025-03-23 16:00,89,30.23,63.44,594.14,20.73,87.26,6.2,,,,
2025-03-23 17:00,91,30.94,60.16,587.46,17.99,85.83,6.26,,,,
2025-03-23 18:00,91,31.13,57.83,574.11,16.28,83.68,6.02,,,,
2025-03-23 19:00,87,29.02,53.98,514.03,14.57,83.68,5.19,,,,
2025-03-23 20:00,80,25.77,49.19,427.25,11.48,85.83,4.53,,,,
2025-03-23 21:00,79,25.41,48.31,407.22,9.68,86.55,5.19,,,,
2025-03-23 22:00,77,24.59,46.57,377.18,7.45,88.69,5.07,,,,
2025-03-23 23:00,75,23.31,43.83,360.49,6.25,90.12,4.89,,,,
2025-03-24 00:00,72,22.2,41.63,357.15,6.08,91.55,5.01,,,,
2025-03-24 00:00,72,22.2,41.63,357.15,6.08,91.55,5.01,,,,
2025-03-24 01:00,72,22.0,41.24,377.18,7.11,91.55,5.48,,,,
2025-03-24 02:00,75,23.67,43.49,447.27,10.45,88.69,6.2,,,,
2025-03-24 03:00,88,29.56,51.46,654.22,20.56,79.39,7.57,,,,
2025-03-24 04:00,98,34.66,58.91,894.55,30.16,72.96,9.54,,,,
2025-03-24 05:00,97,33.79,59.01,867.84,27.08,83.68,10.25,,,,
2025-03-24 06:00,88,29.74,55.81,654.22,17.48,105.86,9.78,,,,
2025-03-24 07:00,65,18.63,41.44,377.18,6.34,121.59,4.95,,,,
2025-03-24 08:00,60,16.59,37.15,347.14,5.01,121.59,4.11,,,,
2025-03-24 09:00,60,16.22,35.79,347.14,5.14,121.59,3.99,,,,
2025-03-24 10:00,65,18.73,38.43,410.56,8.14,115.87,5.3,,,,
2025-03-24 11:00,70,20.97,39.96,473.98,11.82,105.86,6.02,,,,
2025-03-24 12:00,73,22.7,41.18,534.06,16.28,92.98,6.08,,,,
2025-03-24 13:00,76,24.22,43.06,634.19,25.02,75.82,6.26,,,,
2025-03-24 14:00,78,24.98,44.47,660.9,30.16,63.66,5.96,,,,
2025-03-24 15:00,80,25.95,46.57,627.52,26.05,65.09,5.6,,,,
2025-03-24 16:00,82,26.97,48.56,614.17,21.93,69.38,5.78,,,,
2025-03-24 17:00,80,25.73,46.89,520.71,16.11,75.82,5.25,,,,
2025-03-24 18:00,77,24.51,45.06,453.95,11.82,80.82,4.59,,,,
2025-03-24 19:00,73,22.71,42.72,397.21,9.34,85.12,3.87,,,,
2025-03-24 20:00,71,21.68,41.18,353.81,7.71,86.55,3.7,,,,
2025-03-24 21:00,72,22.26,41.85,337.12,6.25,86.55,4.05,,,,
2025-03-24 22:00,74,23.01,42.34,340.46,5.48,87.26,4.17,,,,
2025-03-24 23:00,75,23.44,42.45,350.48,5.74,87.26,4.41,,,,
2025-03-25 00:00,75,23.7,42.34,363.83,6.34,87.26,4.89,,,,
2025-03-25 00:00,75,23.7,42.34,363.83,6.34,87.26,4.89,,,,
2025-03-25 01:00,76,24.04,42.59,387.19,7.71,87.26,5.6,,,,
2025-03-25 02:00,75,23.65,42.02,403.88,9.25,87.26,5.78,,,,
2025-03-25 03:00,77,24.65,43.61,480.65,13.71,85.83,5.96,,,,
2025-03-25 04:00,75,23.7,42.46,514.03,14.57,90.12,5.78,,,,
2025-03-25 05:00,75,23.66,42.62,494.0,12.51,97.27,5.48,,,,
2025-03-25 06:00,76,24.0,43.45,433.92,8.48,104.43,4.89,,,,
2025-03-25 07:00,75,23.41,43.59,377.18,6.0,107.29,3.99,,,,
2025-03-25 08:00,76,23.92,45.26,380.52,6.08,105.86,4.11,,,,
2025-03-25 09:00,77,24.63,47.08,400.54,7.11,103.0,4.23,,,,
2025-03-25 10:00,77,24.55,48.11,397.21,7.45,95.84,3.87,,,,
2025-03-25 11:00,77,24.51,49.03,390.53,8.05,85.12,3.7,,,,
2025-03-25 12:00,78,24.8,50.34,393.87,9.42,75.1,3.43,,,,
2025-03-25 13:00,78,25.17,51.75,423.91,13.02,65.09,3.4,,,,
2025-03-25 14:00,80,25.75,54.63,427.25,14.05,60.8,3.34,,,,
2025-03-25 15:00,82,26.91,59.63,407.22,11.65,62.94,3.28,,,,
2025-03-25 16:00,86,28.61,65.67,407.22,10.45,63.66,3.58,,,,
2025-03-25 17:00,89,29.96,70.97,390.53,9.0,65.8,3.61,,,,
2025-03-25 18:00,91,30.96,75.51,383.85,8.31,70.81,3.64,,,,
2025-03-25 19:00,90,30.72,77.01,363.83,7.88,77.25,3.52,,,,
2025-03-25 20:00,88,29.57,76.35,323.77,6.68,82.25,3.37,,,,
2025-03-25 21:00,87,29.39,76.17,300.41,5.31,86.55,3.55,,,,
2025-03-25 22:00,87,29.16,74.45,290.39,4.37,89.41,3.55,,,,
2025-03-25 23:00,85,28.47,70.67,290.39,3.98,92.98,3.52,,,,
2025-03-26 00:00,83,27.25,66.23,290.39,3.9,97.27,3.52,,,,
2025-03-26 00:00,83,27.25,66.23,290.39,3.9,97.27,3.52,,,,
2025-03-27 01:00,104,36.75,147.73,390.53,7.28,111.58,5.72,,,,
2025-03-27 02:00,113,40.23,148.51,527.38,14.39,95.84,10.97,,,,
2025-03-27 03:00,123,44.51,142.0,841.14,30.16,79.39,25.03,,,,
2025-03-27 04:00,119,42.86,120.56,1108.17,39.41,77.96,28.13,,,,
2025-03-27 05:00,108,38.22,99.85,1081.47,34.96,94.41,23.84,,,,
2025-03-27 06:00,101,35.66,88.97,934.6,26.39,123.02,20.98,,,,
2025-03-27 07:00,78,25.14,62.17,647.54,15.25,148.77,13.83,,,,
2025-03-27 08:00,68,20.24,47.63,554.08,12.0,161.65,11.09,,,,
2025-03-27 09:00,66,19.06,43.54,534.06,12.0,168.8,10.37,,,,
2025-03-27 10:00,63,17.58,39.91,527.38,13.37,168.8,10.37,,,,
2025-03-27 11:00,61,16.84,36.48,560.76,17.14,160.22,12.16,,,,
2025-03-27 12:00,59,16.1,33.61,600.81,21.42,151.63,13.11,,,,
2025-03-27 13:00,63,17.71,35.26,787.73,35.3,131.61,13.47,,,,
2025-03-27 14:00,70,20.94,40.77,974.66,48.67,104.43,12.52,,,,
2025-03-27 15:00,78,24.81,48.45,1001.36,45.93,94.41,10.73,,,,
2025-03-27 16:00,88,29.68,56.22,1041.41,42.5,91.55,9.89,,,,
2025-03-27 17:00,85,28.2,53.92,881.2,31.53,101.57,8.7,,,,
2025-03-27 18:00,72,22.3,47.13,667.57,20.05,113.01,6.91,,,,
2025-03-27 19:00,57,15.02,38.52,487.33,12.17,124.45,5.3,,,,
2025-03-27 20:00,54,13.5,36.4,460.62,11.65,120.16,6.44,,,,
2025-03-27 21:00,54,13.58,35.61,460.62,12.51,115.87,10.73,,,,
2025-03-27 22:00,56,14.48,36.79,467.3,12.85,108.72,12.99,,,,
2025-03-27 23:00,59,16.04,38.64,494.0,13.02,105.86,12.76,,,,
2025-03-28 00:00,64,18.45,41.76,547.41,14.91,104.43,13.71,,,,
2025-03-28 00:00,64,18.45,41.76,547.41,14.91,104.43,13.71,,,,
2025-03-28 01:00,73,22.7,48.14,674.25,19.88,98.71,16.69,,,,
2025-03-28 02:00,92,31.64,61.03,961.3,31.87,90.12,20.74,,,,
2025-03-28 03:00,146,53.93,88.43,1655.58,58.95,72.24,27.18,,,,
2025-03-28 04:00,165,83.35,122.73,2643.59,87.74,58.65,36.24,,,,
2025-03-28 05:00,179,110.15,153.96,3284.45,105.56,68.66,45.3,,,,
2025-03-28 06:00,192,135.6,182.66,3391.27,111.04,111.58,51.98,,,,
2025-03-28 07:00,222,172.05,221.21,3471.37,115.16,170.23,55.31,,,,
2025-03-28 08:00,281,230.8,281.84,4058.84,131.61,220.3,52.93,,,,
2025-03-28 09:00,283,233.53,280.78,3845.21,130.24,243.19,41.96,,,,
2025-03-28 10:00,198,146.76,185.86,2696.99,98.71,197.41,27.66,,,,
2025-03-28 11:00,159,71.06,102.41,1869.2,72.66,147.34,21.93,,,,
2025-03-28 12:00,104,36.59,59.04,1201.63,50.04,133.04,17.88,,,,
2025-03-28 13:00,67,19.63,35.52,720.98,33.24,133.04,13.59,,,,
2025-03-28 14:00,71,21.41,36.73,974.66,46.61,107.29,13.11,,,,
2025-03-28 15:00,85,28.2,44.81,1161.58,50.04,95.84,13.95,,,,
2025-03-28 16:00,132,48.04,68.92,1628.88,64.43,77.25,18.36,,,,
2025-03-28 17:00,161,74.77,100.01,2189.64,80.88,57.94,23.6,,,,
2025-03-28 18:00,172,96.64,124.38,2563.48,91.85,44.35,27.66,,,,
2025-03-28 19:00,175,101.61,128.77,2670.29,98.71,34.69,28.85,,,,
2025-03-28 20:00,168,89.28,112.95,2483.37,93.22,33.62,26.94,,,,
2025-03-28 21:00,161,74.19,94.97,2109.53,75.4,40.77,23.6,,,,
2025-03-28 22:00,152,58.14,77.21,1628.88,52.78,50.78,19.31,,,,
2025-03-28 23:00,145,53.32,73.13,1401.9,42.16,55.07,18.84,,,,
2025-03-29 00:00,153,58.75,84.17,1428.6,41.13,54.36,21.46,,,,
2025-03-29 00:00,153,58.75,84.17,1428.6,41.13,54.36,21.46,,,,
2025-03-29 01:00,156,65.62,102.58,1495.36,42.5,52.93,23.84,,,,
2025-03-29 02:00,160,73.49,122.95,1655.58,49.35,50.07,25.27,,,,
2025-03-29 03:00,174,100.63,161.0,2429.96,78.83,35.41,30.28,,,,
2025-03-29 04:00,191,132.5,202.39,3524.78,105.56,30.76,36.72,,,,
2025-03-29 05:00,199,147.72,223.66,4112.24,119.27,46.49,39.58,,,,
2025-03-29 06:00,199,147.86,221.94,3738.4,112.41,98.71,39.58,,,,
2025-03-29 07:00,173,98.9,157.15,2029.42,60.32,188.83,38.62,,,,
2025-03-29 08:00,188,126.23,182.86,2109.53,60.32,246.05,42.92,,,,
2025-03-29 09:00,208,158.02,214.22,2323.15,66.49,283.24,44.35,,,,
2025-03-29 10:00,276,226.21,286.98,2590.18,71.29,340.46,41.01,,,,
2025-03-29 11:00,339,289.19,350.74,2563.48,63.06,400.54,36.72,,,,
2025-03-29 12:00,298,248.67,303.69,1949.31,45.93,377.66,32.9,,,,
2025-03-29 13:00,205,154.31,199.51,1361.85,40.78,286.1,30.99,,,,
2025-03-29 14:00,181,114.14,154.47,1308.44,48.67,208.85,29.8,,,,
2025-03-29 15:00,176,102.95,140.99,1268.39,46.61,173.09,28.85,,,,
2025-03-29 16:00,178,107.08,145.0,1361.85,47.98,151.63,28.37,,,,
2025-03-29 17:00,181,114.27,152.19,1482.01,48.67,134.47,26.94,,,,
2025-03-29 18:00,183,117.45,155.26,1535.42,47.98,120.16,23.84,,,,
2025-03-29 19:00,178,107.99,143.32,1401.9,43.87,111.58,19.79,,,,
2025-03-29 20:00,167,87.22,118.0,1014.71,31.53,117.3,15.02,,,,
2025-03-29 21:00,159,70.25,98.03,654.22,17.65,130.18,11.92,,,,
2025-03-29 22:00,150,55.23,80.66,453.95,9.51,137.33,9.3,,,,
2025-03-29 23:00,139,50.74,74.42,487.33,9.94,130.18,8.46,,,,
2025-03-30 00:00,143,52.51,76.17,580.79,12.85,121.59,9.54,,,,
2025-03-30 00:00,143,52.51,76.17,580.79,12.85,121.59,9.54,,,,
2025-04-04 01:00,156,65.62,102.58,1495.36,42.5,52.93,23.84,,,,
2025-04-04 02:00,160,73.49,122.95,1655.58,49.35,50.07,25.27,,,,
2025-04-04 03:00,174,100.63,161.0,2429.96,78.83,35.41,30.28,,,,
2025-04-04 04:00,191,132.5,202.39,3524.78,105.56,30.76,36.72,,,,
2025-04-04 05:00,199,147.72,223.66,4112.24,119.27,46.49,39.58,,,,
2025-04-04 06:00,199,147.86,221.94,3738.4,112.41,98.71,39.58,,,,
2025-04-04 07:00,173,98.9,157.15,2029.42,60.32,188.83,38.62,,,,
